dateTime,pm10_grimm,pm2_5_grimm,pm1_grimm,inhalable_grimm,thoracic_grimm,alveolic_grimm,NH3_loRa,CO_loRa,NO2_loRa,C3H8_loRa,C4H10_loRa,CH4_loRa,H2_loRa,C2H5OH_loRa,P1_lpo_loRa,P1_ratio_loRa,P1_conc_loRa,P2_lpo_loRa,P2_ratio_loRa,P2_conc_loRa,Temperature_loRa,Pressure_loRa,Humidity_loRa,pm1Palas,pm2_5Palas,pm4Palas,pm10Palas,pmTotalPalas,dCnPalas,temperaturePalas,humidityPalas,pressurehPalas
04/08/2019 09:59:30 +0000,10.7,4.72,4.16,12.68,10.28,5.72,0.13,0,4.64,0.71,605.25,418.81,777.98,0.8,0,0,0.62,0,0,0.62,27.55,98796,35,4.83333333333333,5.80333333333333,7.09,10.57,16.0133333333333,168.416666666667,35.8166666666667,20.3533333333333,987.16
04/08/2019 10:00:00 +0000,7.42,5.2,4.28,7.42,7.34,5.86,0.13,0,4.64,0.71,605.25,418.81,777.98,0.8,0,0,0.62,34730,0.23,120.83,27.55,98800,35,4.79333333333333,5.8,7.21,10.8133333333333,16.33,166.996666666667,35.7783333333333,20.555,987.22
04/08/2019 10:00:30 +0000,5.8,4.8,4.24,5.8,5.74,5.04,0.13,0,4.69,0.71,605.25,418.81,806.43,0.81,0,0,0.62,5841,0.04,20.86,27.58,98801,36,4.77333333333333,5.76333333333333,7.14333333333333,10.7433333333333,16.26,165.99,35.7483333333333,20.6533333333333,987.22
04/08/2019 10:01:00 +0000,10.48,5.18,4.24,18.14,11.22,5.9,0.13,0,4.66,0.71,605.25,418.81,792.05,0.8,0,0,0.62,0,0,0.62,27.61,98800,36,4.74666666666667,5.72666666666667,7.09666666666667,10.6266666666667,16.11,165.146666666667,35.7483333333333,21.2116666666667,987.22
04/08/2019 10:01:30 +0000,6.28,5.02,4.22,37.74,8.66,5.42,0.13,0,4.64,0.71,605.25,418.81,777.98,0.8,0,0,0.62,88014,0.59,304.65,27.58,98803,35,4.72,5.71,7.09,10.62,16.1033333333333,164.163333333333,35.67,20.93,987.26
04/08/2019 10:02:00 +0000,8.12,5.64,4.32,15.64,9.48,6.28,0.13,0,4.64,0.71,605.25,418.81,777.98,0.8,0,0,0.62,7807,0.05,27.67,27.56,98800,35,4.68666666666667,5.67333333333333,7.02,10.46,15.9033333333333,163.066666666667,35.66,20.63,987.22
04/08/2019 10:03:00 +0000,5.42,4.6,4.14,5.42,5.42,4.96,0.13,0,4.69,0.7,599.2,415.25,806.43,0.81,144737,0.96,499.83,197210,1.31,680.21,27.52,98795,35,4.62,5.59333333333333,6.92333333333333,10.3166666666667,15.7333333333333,160.85,35.6616666666667,20.4733333333333,987.18
04/08/2019 10:03:30 +0000,6.88,5.22,4.2,6.88,6.82,5.68,0.13,0,4.69,0.71,605.25,418.81,806.43,0.81,0,0,0.62,0,0,0.62,27.53,98792,35,4.60666666666667,5.57666666666667,6.90333333333333,10.3033333333333,15.7133333333333,160.263333333333,35.6433333333333,20.675,987.26
04/08/2019 10:04:00 +0000,7.02,4.82,4.1,7.02,6.82,5.32,0.13,0,4.64,0.7,599.2,415.25,777.98,0.8,0,0,0.62,0,0,0.62,27.52,98796,35,4.6,5.56,6.88666666666667,10.28,15.7,159.816666666667,35.6583333333333,20.545,987.2
04/08/2019 10:04:30 +0000,8.26,5.14,4.14,16.76,9.6,5.76,0.13,0,4.64,0.7,599.2,415.25,777.98,0.8,0,0,0.62,0,0,0.62,27.49,98794,35,4.58333333333333,5.54666666666667,6.88333333333333,10.2766666666667,15.6966666666667,159.633333333333,35.6966666666667,20.3566666666667,987.22
04/08/2019 10:05:00 +0000,9.3,5,4.14,13.62,10.32,6,0.13,0,4.64,0.71,605.25,418.81,777.98,0.8,0,0,0.62,58074,0.39,201.44,27.48,98793,35,4.55666666666667,5.50333333333333,6.80333333333333,10.1966666666667,15.6133333333333,159.41,35.72,20.6416666666667,987.26
04/08/2019 10:05:30 +0000,5.42,4.68,4.1,5.42,5.42,4.94,0.13,0,4.64,0.7,599.2,415.25,777.98,0.8,47048,0.31,163.38,95508,0.64,330.46,27.49,98789,34,4.53666666666667,5.45333333333333,6.68,10.0466666666667,15.44,159.213333333333,35.815,20.535,987.24
04/08/2019 10:06:00 +0000,4.44,4.36,4.02,4.44,4.44,4.4,0.13,0,4.64,0.7,599.2,415.25,777.98,0.8,0,0,0.62,81562,0.54,282.42,27.48,98790,35,4.51666666666667,5.38666666666667,6.54,9.87,15.23,158.8,35.855,19.945,987.18
04/08/2019 10:06:30 +0000,11.96,5.3,4.2,13.02,11.24,6.5,0.13,0,4.69,0.7,599.2,415.25,806.43,0.81,0,0,0.62,102201,0.68,353.5,27.51,98788,34,4.51333333333333,5.37,6.51,9.84,15.2,158.76,35.935,19.9883333333333,987.078333333333
04/08/2019 10:07:00 +0000,11.56,5.12,4.04,19.14,12.34,6.34,0.13,0,4.69,0.71,605.25,418.81,806.43,0.81,0,0,0.62,89696,0.6,310.44,27.52,98789,34,4.5,5.35,6.48,9.80333333333333,15.16,158.2,35.8966666666667,20.135,987.2
04/08/2019 10:08:00 +0000,7.28,4.82,4.06,43.64,7.76,5.36,0.13,0,4.71,0.71,605.25,418.81,821.13,0.81,0,0,0.62,14909,0.1,52.27,27.52,98782,36,4.44333333333333,5.25,6.28333333333333,9.56,14.8833333333333,156.49,35.975,20.6466666666667,987.14
04/08/2019 10:08:30 +0000,7,4.88,4,7.98,6.82,5.16,0.13,0,4.71,0.71,605.25,418.81,821.13,0.81,0,0,0.62,1972,0.01,7.46,27.55,98781,35,4.43,5.24,6.27666666666667,9.55333333333333,14.88,155.596666666667,36.0083333333333,20.3566666666667,987.058333333333
04/08/2019 10:09:00 +0000,8.76,5.04,3.94,8.76,8.4,5.78,0.13,0,4.69,0.71,605.25,418.81,806.43,0.81,0,0,0.62,19419,0.13,67.88,27.55,98786,34,4.41,5.23666666666667,6.3,9.44,14.6833333333333,154.646666666667,36.0066666666667,19.8733333333333,987.158333333333
04/08/2019 10:09:30 +0000,9.96,5.3,3.98,17.52,10.96,6.28,0.13,0,4.64,0.7,599.2,415.25,777.98,0.8,0,0,0.62,63726,0.42,220.94,27.53,98772,32,4.39333333333333,5.19,6.26333333333333,9.11,14.19,153.79,36.0516666666667,19.0016666666667,939.296666666667
04/08/2019 10:10:00 +0000,6.66,4.82,4.1,14.16,8.16,5.5,0.13,0,4.64,0.7,599.2,415.25,777.98,0.8,0,0,0.62,0,0,0.62,27.56,98786,33,4.37666666666667,5.14333333333333,6.14,8.97333333333333,14.0366666666667,152.99,36.0916666666667,19.1133333333333,987.18
04/08/2019 10:10:30 +0000,6.98,4.96,3.98,26.96,7.68,5.32,0.13,0,4.64,0.7,599.2,415.25,777.98,0.8,0,0,0.62,18064,0.12,63.19,27.53,98780,32,4.35,5.13333333333333,6.15333333333333,9.00333333333333,14.0733333333333,151.963333333333,36.0616666666667,18.8933333333333,987.16
04/08/2019 10:11:00 +0000,10.82,5.02,3.92,35.04,12.66,6.1,0.13,0,4.64,0.7,599.2,415.25,777.98,0.8,0,0,0.62,70244,0.47,243.41,27.54,98783,32,4.34,5.14,6.20666666666667,9.24666666666667,14.4133333333333,150.99,36.07,18.6683333333333,987.078333333333
04/08/2019 10:11:30 +0000,8.88,5.02,3.98,8.96,8.36,5.72,0.13,0,4.71,0.7,599.2,415.25,821.13,0.81,0,0,0.62,0,0,0.62,27.6,98779,33,4.33,5.11333333333333,6.09666666666667,9.32666666666667,14.63,150.65,36.005,19.0616666666667,987.056666666667
04/08/2019 10:12:00 +0000,6.68,5.08,4,14.18,8.2,5.7,0.12,0,4.73,0.71,605.25,418.81,836.16,0.82,0,0,0.62,29462,0.2,102.62,27.64,98778,33,4.33,5.21,6.16666666666667,10.4966666666667,16.5133333333333,150.9,35.975,19.465,987.058333333333
04/08/2019 10:12:30 +0000,7.56,5.26,3.98,19.16,8.6,5.68,0.13,0,4.73,0.71,605.25,418.81,836.16,0.82,0,0,0.62,0,0,0.62,27.66,98776,33,4.33,5.26333333333333,6.31333333333333,10.7833333333333,16.88,151.203333333333,35.9283333333333,19.43,987.055
04/08/2019 10:13:00 +0000,8.2,5.8,4.08,28.12,9.2,6.66,0.13,0,4.66,0.7,599.2,415.25,792.05,0.8,0,0,0.62,0,0,0.62,27.68,98776,31,4.33666666666667,5.28666666666667,6.37,10.86,16.97,151.32,35.8766666666667,18.6116666666667,986.911666666667
04/08/2019 10:13:30 +0000,7.64,4.94,3.86,19.48,10.26,5.44,0.13,0,4.64,0.7,599.2,415.25,777.98,0.8,0,0,0.62,0,0,0.62,27.69,98772,31,4.33666666666667,5.25666666666667,6.34333333333333,10.4566666666667,16.2333333333333,151.55,35.8283333333333,18.4316666666667,986.995
04/08/2019 10:14:00 +0000,6.72,4.82,3.96,6.72,6.68,5.48,0.13,0,4.64,0.7,599.2,415.25,777.98,0.8,313120,2.09,1079.55,475854,3.17,1647.12,27.71,98776,31,4.34,5.2,6.29666666666667,9.52,13.59,151.98,35.7983333333333,18.4433333333333,987.078333333333
04/08/2019 10:14:30 +0000,9.5,5.22,3.92,53.46,11.28,6.3,0.13,0,4.69,0.7,599.2,415.25,806.43,0.81,0,0,0.62,68888,0.46,238.74,27.71,98773,31,4.34666666666667,5.19,6.31,9.24,11.2766666666667,152.273333333333,35.7883333333333,18.275,986.891666666667
04/08/2019 10:15:00 +0000,6.44,4.5,4.06,25.48,9.22,4.9,0.13,0,4.64,0.7,599.2,415.25,777.98,0.8,0,0,0.62,0,0,0.62,27.74,98772,31,4.36,5.2,6.31666666666667,9.27666666666667,11.3166666666667,152.93,35.7933333333333,18.395,987.016666666667
04/08/2019 10:15:30 +0000,12.28,5.44,4.04,57.28,15.08,6.94,0.13,0,4.69,0.7,599.2,415.25,806.43,0.81,0,0,0.62,45665,0.3,158.6,27.76,98768,31,4.37666666666667,5.19666666666667,6.26666666666667,9.22666666666667,11.26,153.473333333333,35.79,18.3133333333333,986.93
04/08/2019 10:16:00 +0000,4.94,4.42,4.06,4.94,4.92,4.58,0.13,0,4.69,0.7,599.2,415.25,806.43,0.81,0,0,0.62,143418,0.96,495.29,27.78,98772,32,4.39333333333333,5.21,6.25666666666667,9.19666666666667,11.22,154.106666666667,35.8533333333333,18.7133333333333,986.93
04/08/2019 10:16:30 +0000,5.5,4.82,4.04,9.82,6.82,4.96,0.13,0,4.64,0.7,599.2,415.25,777.98,0.8,0,0,0.62,0,0,0.62,27.78,98771,32,4.39666666666667,5.23,6.30333333333333,9.23,11.25,154.443333333333,35.8633333333333,18.8183333333333,987.016666666666
04/08/2019 10:17:00 +0000,6.04,4.28,3.86,6.04,5.96,4.78,0.13,0,4.66,0.7,599.2,415.25,792.05,0.8,0,0,0.62,0,0,0.62,27.84,98776,32,4.39,5.18666666666667,6.32,8.51666666666667,9.94666666666667,154.056666666667,35.9366666666667,18.7733333333333,987.1
04/08/2019 10:17:30 +0000,8.28,4.98,4.14,8.36,7.94,5.72,0.13,0,4.66,0.7,599.2,415.25,792.05,0.8,0,0,0.62,0,0,0.62,27.88,98770,32,4.39,5.17333333333333,6.3,8.49333333333333,9.92333333333333,154.046666666667,35.9616666666667,18.8666666666667,987.12
04/08/2019 10:18:00 +0000,6.16,4.46,4.1,6.16,6.08,4.88,0.13,0,4.64,0.7,599.2,415.25,777.98,0.8,0,0,0.62,118822,0.79,410.7,27.87,98783,32,4.38333333333333,5.16666666666667,6.29,8.39,9.77333333333333,153.753333333333,36.0416666666667,18.9216666666667,987.16
04/08/2019 10:19:00 +0000,4.9,4.2,3.96,4.9,4.86,4.36,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,107750,0.72,372.6,27.77,98777,32,4.39333333333333,5.2,6.28666666666667,9.02,11.82,153.863333333333,36.0733333333333,18.9083333333333,987.26
04/08/2019 10:19:30 +0000,4.92,4.38,4.02,4.92,4.92,4.62,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,0,0,0.62,27.74,98778,32,4.4,5.16,6.16,8.8,11.5466666666667,154.173333333333,36.0566666666667,18.7883333333333,987.26
04/08/2019 10:20:00 +0000,5.88,4.28,4.08,5.88,5.7,4.56,0.14,0,4.62,0.7,599.2,415.25,764.22,0.79,0,0,0.62,0,0,0.62,27.7,98784,32,4.41,5.12333333333333,5.99,8.77333333333333,11.9633333333333,154.34,35.98,18.7916666666667,987.26
04/08/2019 10:20:30 +0000,8.22,4.72,3.88,8.34,7.54,5.1,0.14,0,4.62,0.7,599.2,415.25,764.22,0.79,0,0,0.62,0,0,0.62,27.69,98779,33,4.40333333333333,5.14,6,9.31,13.52,154.35,35.9266666666667,18.8783333333333,987.14
04/08/2019 10:21:00 +0000,9.88,5.18,3.94,19.38,11.06,5.84,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,45836,0.31,159.19,152109,1.01,525.17,27.65,98788,32,4.38666666666667,5.10333333333333,5.88333333333333,9.34333333333333,13.63,153.853333333333,35.85,18.9033333333333,987.22
04/08/2019 10:21:30 +0000,8,4.98,4,8,7.9,5.9,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,0,0,0.62,27.62,98777,31,4.38666666666667,5.12,5.86666666666667,9.63,14.0866666666667,153.726666666667,35.815,18.51,987.056666666667
04/08/2019 10:22:00 +0000,7.36,4.56,3.88,7.36,7.18,5.18,0.14,0,4.62,0.7,599.2,415.25,764.22,0.79,0,0,0.62,0,0,0.62,27.59,98781,32,4.39,5.12666666666667,5.87666666666667,9.64,14.0966666666667,154,35.784,18.394,987.008
04/08/2019 10:22:30 +0000,9.14,4.76,3.9,17.62,10.34,5.54,0.13,0,4.64,0.7,599.2,415.25,777.98,0.8,0,0,0.62,0,0,0.62,27.58,98774,32,4.38666666666667,5.13333333333333,5.9,9.66,14.1166666666667,154.183333333333,35.8066666666667,18.5466666666667,986.893333333333
04/08/2019 10:23:00 +0000,10.46,5.04,3.9,14.78,11.46,6.38,0.13,0,4.64,0.7,599.2,415.25,777.98,0.8,0,0,0.62,0,0,0.62,27.57,98781,33,4.38333333333333,5.13333333333333,5.89666666666667,9.65666666666667,14.1166666666667,154.323333333333,35.8283333333333,18.84,986.91
04/08/2019 10:23:30 +0000,9.52,4.68,4.1,49.5,10.74,5.24,0.14,0,4.62,0.7,599.2,415.25,764.22,0.79,0,0,0.62,4749,0.03,17.08,27.58,98781,30,4.37333333333333,5.12333333333333,5.88333333333333,9.64333333333333,14.1033333333333,153.95,35.8716666666667,18.2466666666667,939.19
04/08/2019 10:24:00 +0000,5.4,4.76,3.98,5.4,5.4,5.04,0.14,0,4.62,0.7,599.2,415.25,764.22,0.79,0,0,0.62,28656,0.19,99.83,27.58,98774,30,4.36666666666667,5.11333333333333,5.87,9.63,14.09,153.456666666667,35.87,17.645,987.035
04/08/2019 10:24:30 +0000,8.26,4.36,3.94,8.26,8,5.14,0.14,0,4.62,0.7,599.2,415.25,764.22,0.79,216087,1.44,745.12,258442,1.72,890.9,27.58,98770,30,4.36,5.15333333333333,5.82333333333333,10.69,16.4733333333333,153.19,35.8883333333333,17.2883333333333,986.951666666667
04/08/2019 10:25:00 +0000,6.7,4.66,3.94,15.2,8.06,4.86,0.14,0,4.62,0.7,599.2,415.25,764.22,0.79,274276,1.83,945.46,340686,2.27,1174.95,27.6,98775,30,4.36333333333333,5.15333333333333,5.82333333333333,10.6933333333333,16.4733333333333,152.97,35.89,17.2733333333333,986.995
04/08/2019 10:25:30 +0000,8,4.66,3.96,9.04,7.48,4.86,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,0,0,0.62,27.63,98772,30,4.36333333333333,5.15333333333333,5.82,10.6866666666667,16.47,152.796666666667,35.8766666666667,17.3816666666667,987.015
04/08/2019 10:26:00 +0000,5.42,4.28,3.88,5.42,5.36,4.58,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,76505,0.51,264.99,27.65,98774,29,4.36666666666667,5.16666666666667,5.85666666666667,10.8833333333333,16.7466666666667,152.7,35.8766666666667,17.3366666666667,986.931666666667
04/08/2019 10:26:30 +0000,11.08,4.94,4,12.16,10.24,5.66,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,134384,0.9,464.23,27.65,98775,29,4.34666666666667,5.17666666666667,5.9,11.1266666666667,17.0866666666667,152.3,35.892,17.21,986.982
04/08/2019 10:27:00 +0000,12.84,4.92,3.96,22.34,13.58,5.94,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,0,0,0.62,27.67,98772,30,4.33666666666667,5.15666666666667,5.87333333333333,11.1566666666667,17.1466666666667,151.97,35.896,17.132,986.906
04/08/2019 10:27:30 +0000,8.36,4.42,3.82,15.86,9.6,5.34,0.14,0,4.62,0.7,599.2,415.25,764.22,0.79,0,0,0.62,5542,0.04,19.83,27.69,98771,30,4.32,5.12666666666667,5.81,11.0866666666667,17.0633333333333,151.203333333333,35.9166666666667,17.12,939.151666666667
04/08/2019 10:28:00 +0000,7.18,4.64,3.86,7.18,7.06,5.3,0.14,0,4.62,0.7,599.2,415.25,764.22,0.79,0,0,0.62,0,0,0.62,27.73,98770,30,4.32333333333333,5.15333333333333,5.88,11.1966666666667,17.2033333333333,151.436666666667,36,17.2916666666667,986.931666666667
04/08/2019 10:28:30 +0000,4.3,4.24,3.92,4.3,4.3,4.26,0.13,0,4.66,0.7,599.2,415.25,792.05,0.8,105364,0.7,364.39,184276,1.23,635.75,27.78,98769,29,4.31666666666667,5.19,5.98666666666667,11.3333333333333,17.3566666666667,151.496666666667,36.068,17.064,986.956
04/08/2019 10:29:00 +0000,4.42,4.3,4,4.42,4.42,4.36,0.13,0,4.66,0.7,599.2,415.25,792.05,0.8,77265,0.52,267.61,279453,1.86,963.31,27.84,98779,29,4.31,5.22666666666667,6.05333333333333,11.7533333333333,17.9766666666667,151.516666666667,36.13,16.94,986.932
04/08/2019 10:29:30 +0000,5.36,4.54,3.9,5.36,5.36,4.82,0.13,0,4.66,0.7,599.2,415.25,792.05,0.8,0,0,0.62,39805,0.27,138.36,27.87,98781,31,4.31,5.26333333333333,6.16333333333333,12,18.2933333333333,151.736666666667,36.2466666666667,16.895,987.056666666667
04/08/2019 10:30:00 +0000,4.9,4.24,3.94,4.9,4.84,4.32,0.14,0,4.62,0.7,599.2,415.25,764.22,0.79,0,0,0.62,0,0,0.62,27.88,98784,29,4.30666666666667,5.29666666666667,6.25333333333333,12.1633333333333,18.4933333333333,151.796666666667,36.314,17.422,987.154
04/08/2019 10:30:30 +0000,6.1,4.62,3.92,6.1,6.04,5.1,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,53409,0.36,185.34,27.86,98772,29,4.3,5.26666666666667,6.18,12.0666666666667,18.38,152.01,36.38,17.0366666666667,987.198333333333
04/08/2019 10:31:00 +0000,7.14,4.48,3.98,27.12,7.68,4.78,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,0,0,0.62,27.84,98780,29,4.30333333333333,5.23333333333333,6.08666666666667,11.7833333333333,18.0033333333333,152.326666666667,36.442,16.69,987.156
04/08/2019 10:31:30 +0000,8.76,4.22,3.96,10.74,8.26,4.54,0.14,0,4.62,0.7,599.2,415.25,764.22,0.79,0,0,0.62,157665,1.05,544.27,27.85,98781,30,4.30666666666667,5.21666666666667,6.06333333333333,11.5666666666667,17.64,152.176666666667,36.42,16.7433333333333,987.138333333333
04/08/2019 10:32:00 +0000,7.7,4.34,3.92,65.1,9.18,4.84,0.14,0,4.62,0.7,599.2,415.25,764.22,0.79,53656,0.36,186.19,212248,1.41,731.92,27.87,98771,30,4.25333333333333,5.06,5.91333333333333,10.33,15.6833333333333,150.42,36.4433333333333,17.0266666666667,987.303333333333
04/08/2019 10:33:00 +0000,5.98,4.42,3.92,25.9,6.94,4.86,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,52517,0.35,182.26,160922,1.07,555.47,27.86,98771,29,4.07333333333333,4.8,5.50666666666667,9.76333333333333,15.02,144.293333333333,35.886,9.794,929.768
04/08/2019 10:33:30 +0000,7.16,4.18,3.92,43.1,11.08,4.8,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,0,0,0.62,27.9,98777,28,4.05666666666667,4.78333333333333,5.48333333333333,9.73333333333333,14.9933333333333,143.733333333333,35.8516666666667,9.54,987.06
04/08/2019 10:34:00 +0000,4.98,4.46,3.86,4.98,4.96,4.6,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,168237,1.12,580.61,27.9,98780,29,4.02333333333333,4.75,5.45333333333333,9.70333333333333,14.9633333333333,142.72,35.922,12.426,987.008
04/08/2019 10:34:30 +0000,5.18,4.38,3.98,40.14,9.28,4.68,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,0,0,0.62,27.89,98775,28,4.01666666666667,4.76,5.45333333333333,9.90666666666667,16.5766666666667,142.32,35.8916666666667,16.6916666666667,987.036666666667
04/08/2019 10:35:00 +0000,6.82,4.64,4.06,6.82,6.72,5.28,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,0,0,0.62,27.94,98772,28,4.01,4.76,5.39666666666667,10.24,19.7366666666667,141.826666666667,35.87,16.5866666666667,987.1
04/08/2019 10:35:30 +0000,15.02,4.8,3.94,32.16,16.9,6.14,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,160219,1.07,553.05,27.97,98769,29,3.99666666666667,4.75666666666667,5.4,10.24,19.7366666666667,141.32,36.9433333333333,15.93,987.14
04/08/2019 10:36:00 +0000,5.08,4.54,3.9,5.08,5.08,4.72,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,0,0,0.62,27.99,98772,29,3.98,4.76,5.45,10.3066666666667,19.8133333333333,140.663333333333,37.27,15.7083333333333,939.213333333333
04/08/2019 10:36:30 +0000,5.66,4.2,3.7,5.66,5.64,4.72,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,0,0,0.62,28.02,98771,28,3.98,4.79,5.44,10.9433333333333,21.41,140.283333333333,37.045,15.6783333333333,987.24
04/08/2019 10:37:00 +0000,6.88,4.32,3.8,31.22,10.92,4.64,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,80025,0.53,277.13,28.06,98782,28,3.98333333333333,4.79666666666667,5.41666666666667,11.2366666666667,22.1733333333333,140.436666666667,36.82,15.8333333333333,987.22
04/08/2019 10:37:30 +0000,6.8,4.38,3.86,6.86,6.44,4.76,0.14,0,4.57,0.7,599.2,415.25,737.59,0.78,0,0,0.62,34141,0.23,118.79,28.1,98775,27,3.98333333333333,4.85666666666667,5.62,11.5733333333333,22.5966666666667,140.286666666667,36.7433333333333,15.4283333333333,987.098333333333
04/08/2019 10:38:00 +0000,6.9,4.58,3.82,6.96,6.56,5,0.14,0,4.57,0.7,599.2,415.25,737.59,0.78,122421,0.82,423.08,350254,2.34,1208.12,28.12,98777,27,3.98333333333333,4.84666666666667,5.61666666666667,11.5733333333333,22.5933333333333,140.11,36.64,15.38,987.24
04/08/2019 10:38:30 +0000,6.84,4.3,3.68,6.84,6.6,4.72,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,137033,0.91,473.34,28.16,98778,27,3.98666666666667,4.81,5.57666666666667,10.99,20.9966666666667,140.036666666667,36.6016666666667,15.54,987.24
04/08/2019 10:39:00 +0000,8.64,4.92,3.78,8.64,8.22,5.58,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,7098,0.05,25.22,28.19,98780,28,3.97666666666667,4.82,5.64666666666667,10.9266666666667,21.45,139.543333333333,36.455,15.75,987.14
04/08/2019 10:39:30 +0000,8.44,4.12,3.62,8.5,7.84,4.72,0.14,0,4.57,0.7,599.2,415.25,737.59,0.78,0,0,0.62,0,0,0.62,28.18,98777,26,3.96333333333333,4.84,5.65,11.5833333333333,24.7966666666667,139.086666666667,36.41,15.4,987.2
04/08/2019 10:40:00 +0000,11.48,5.12,3.92,12.48,10.9,6.02,0.14,0,4.57,0.7,599.2,415.25,737.59,0.78,0,0,0.62,134834,0.9,465.77,28.22,98779,27,3.95666666666667,4.89,5.75666666666667,12.2666666666667,26.34,138.693333333333,36.3883333333333,15.7683333333333,987.26
04/08/2019 10:40:30 +0000,7.78,5.38,3.9,7.84,7.42,5.8,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,104239,0.69,360.52,28.24,98791,27,3.93333333333333,4.89,5.88666666666667,11.97,25.1,137.946666666667,36.3533333333333,15.73,987.26
04/08/2019 10:41:00 +0000,10.88,5.26,3.92,67.16,12.22,6.76,0.14,0,4.57,0.7,599.2,415.25,737.59,0.78,166794,1.11,575.65,340468,2.27,1174.19,28.27,98777,26,3.93333333333333,4.87666666666667,5.87333333333333,11.8133333333333,24.8466666666667,137.63,36.35,15.346,987.276
04/08/2019 10:41:30 +0000,7.96,4.36,3.6,36.38,10.34,5.18,0.14,0,4.57,0.7,599.2,415.25,737.59,0.78,0,0,0.62,102332,0.68,353.95,28.31,98787,26,3.93,4.86,5.88,11.5133333333333,24.38,137.22,36.2966666666667,15.4566666666667,939.173333333333
04/08/2019 10:42:00 +0000,6.54,4.04,3.58,6.6,6.12,4.32,0.14,0,4.57,0.7,599.2,415.25,737.59,0.78,27302,0.18,95.15,120002,0.8,414.76,28.35,98788,27,3.93333333333333,4.86333333333333,5.89,11.5266666666667,24.39,137.123333333333,36.3,15.495,987.118333333333
04/08/2019 10:42:30 +0000,3.62,3.62,3.48,3.62,3.62,3.62,0.14,0,4.57,0.7,599.2,415.25,737.59,0.78,0,0,0.62,0,0,0.62,28.37,98780,27,3.93,4.86333333333333,5.90666666666667,11.54,24.41,136.94,36.3,15.7033333333333,987.078333333333
04/08/2019 10:43:00 +0000,4.12,3.96,3.46,4.12,4.12,4.04,0.14,0,4.57,0.7,599.2,415.25,737.59,0.78,0,0,0.62,3987,0.03,14.44,28.39,98786,27,3.92,4.86333333333333,5.93333333333333,11.5733333333333,24.4433333333333,136.77,36.2533333333333,15.9383333333333,987.198333333333
04/08/2019 10:43:30 +0000,5.08,3.92,3.42,41.44,5.68,4.38,0.14,0,4.57,0.7,599.2,415.25,737.59,0.78,197537,1.32,681.34,491104,3.27,1700.99,28.4,98786,27,3.91,4.87,5.98666666666667,11.63,24.51,136.373333333333,36.22,15.7016666666667,987.2
04/08/2019 10:44:00 +0000,6.64,3.96,3.48,6.64,6.48,4.6,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,0,0,0.62,28.4,98789,27,3.90333333333333,4.86666666666667,5.99666666666667,11.6466666666667,24.53,136.01,36.245,15.9133333333333,987.098333333333
04/08/2019 10:44:30 +0000,5.52,3.82,3.52,6.52,5.34,3.92,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,0,0,0.62,28.46,98778,26,3.88666666666667,4.79666666666667,5.98333333333333,10.5266666666667,22.0866666666667,135.316666666667,36.3233333333333,15.6866666666667,987.16
04/08/2019 10:45:00 +0000,3.94,3.86,3.62,3.94,3.94,3.9,0.14,0,4.6,0.7,599.2,415.25,750.76,0.78,0,0,0.62,0,0,0.62,28.55,98770,26,3.86333333333333,4.78333333333333,6,10.5433333333333,22.1066666666667,134.83,36.454,15.196,987.106
04/08/2019 10:45:30 +0000,5.6,3.92,3.56,6.6,5.44,4.02,0.14,0,4.62,0.7,599.2,415.25,764.22,0.79,0,0,0.62,0,0,0.62,28.62,98777,26,3.85333333333333,4.79,6.06,10.61,22.1833333333333,134.57,36.53,15.0066666666667,939.193333333333
